"","N","L","a","p","S","d","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","diam","cl","mu","te","si","apl"
"162",10,11,2.08202128066672,0.765763173908239,0.639031859650177,0.122222222222222,3,11,0,1,0,0,0,0,1,0,0,0,0,7,0.166666666666667,0,0.153049305675748,0.585714285714286,3.01666666666667
"163",6,7,2.62303192100008,0.765763173908239,0.867563228481461,0.233333333333333,0,2,0,0,0,0,2,1,0,0,0,0,0,4,0,4,0.166666666666667,0.858521354557293,2
"164",12,13,2.62303192100008,0.765763173908239,0.867563228481461,0.0984848484848485,2,10,0,2,0,0,0,0,2,0,0,0,0,8,0.3,0,0.150939843704928,0.954545454545455,3.34210526315789
"165",48,55,1.58387353094385,0.91347551349969,0.57316486549277,0.0243794326241135,4,56,2,3,0,1,1,0,1,0,1,0,0,32,0.12,4,0.109750898917913,1.35708880790447,12.1495016611296
"166",11,12,1.81151596050004,0.985476960134988,0.759547391474863,0.109090909090909,0,7,2,0,0,0,2,1,0,0,0,0,0,8,0,4,0.104439532207356,1,3.20689655172414
"167",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0.120321349147894,0,2.25
"168",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"169",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"170",18,37,2.08202128066672,0.867478102752939,1.58109375017182,0.120915032679739,7,30,14,4,3,0,9,5,1,1,2,2,0,9,0.28125,14,0.629966973874959,3.35074432371779,3.36928104575163
"171",15,17,2.03524945007575,0.91347551349969,0.857174043642079,0.080952380952381,2,18,1,2,0,0,0,0,0,0,0,0,0,10,0,2,0.122681861348677,1.13855421686747,4.37086092715232
"172",11,15,2.39086750289723,0.712197771622876,1.41427906512471,0.136363636363636,2,10,5,1,0,0,4,1,0,0,0,0,0,7,0,6,0.265927778889923,1.90425531914894,2.83132530120482
"173",9,10,4.24606384200017,0.765763173908239,1.27302833658963,0.138888888888889,1,8,1,1,0,0,1,0,0,0,0,0,0,8,0,2,0.175211212735175,0.666666666666667,2.85714285714286
"174",13,21,1.93832288070455,0.765763173908239,0.535961049709069,0.134615384615385,3,6,18,1,0,0,13,15,2,0,0,0,0,5,0.0967741935483871,12,0.237304807747781,2.66272189349112,2.37179487179487
"175",6,6,Inf,1,0,0.2,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3
"176",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"177",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"178",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"179",16,17,1.85257715880239,0.765763173908239,0.46341355882643,0.0708333333333333,1,15,2,0,0,0,1,0,0,0,0,0,0,14,0,2,0.0769349726946257,0.509554140127389,5.04255319148936
"180",11,17,2.39086750289723,0.712197771622876,1.41427906512471,0.154545454545455,5,9,5,2,1,0,3,1,2,0,0,0,0,9,0.264705882352941,6,0.34551234902016,2.26658547366814,3.03
"181",7,7,2.08202128066672,0.867478102752939,0.955699891112534,0.166666666666667,0,4,1,0,0,0,1,0,0,0,0,0,0,5,0,2,0.131185119150641,0.517241379310345,2.31818181818182
"182",14,13,1.74414750206833,0.819861407986192,0.410116318288409,0.0714285714285714,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5
"183",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,0,0,1
"184",5,7,3.04803825991038,0.765763173908239,0.950270539233235,0.35,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,6,0.4,0.905692857554947,1.5625
"185",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"186",5,5,2.62303192100008,0.410824527408434,1.05492016798614,0.25,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0.183659166810898,0.4375,1.72727272727273
"187",3,3,NA,1,1.09861228866811,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0.428571428571429,1.25
"188",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"189",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"190",18,29,1.99451313371263,0.970040902662936,1.16487291190137,0.0947712418300654,15,49,18,19,5,0,21,3,3,0,0,0,0,9,0.161073825503356,6,0.282509978972571,3.079135919087,2.70695970695971
"191",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,2,0,0,1
"192",11,10,1.88647920392335,0.819861407986192,0.474139313057837,0.0909090909090909,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4
"193",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"194",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"195",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"196",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"197",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"198",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"199",6,7,3.91276552520588,0.164079197726652,1.242453324894,0.233333333333333,0,2,2,0,0,0,1,0,0,0,0,0,0,4,0,4,0.28698801581456,0.478260869565217,2
"200",14,19,1.90546660985915,0.765763173908239,0.509137344082687,0.104395604395604,3,8,12,1,0,0,8,6,2,0,0,0,0,7,0.136363636363636,8,0.178549867370315,1.86997287286211,2.82677165354331
"201",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"202",12,12,1.97716258428232,0.765763173908239,0.566085738959629,0.0909090909090909,0,9,1,0,0,0,0,0,0,0,0,0,0,11,0,2,0.0366247489101261,0,4.28358208955224
"203",22,23,2.02401912995519,0.765763173908239,0.600166073159646,0.0497835497835498,2,23,0,2,0,0,0,0,1,0,0,0,0,17,0.1,0,0.0687792268279539,1.02214022140221,6.06827309236948
"204",8,9,4.24606384200017,0.765763173908239,1.03972077083992,0.160714285714286,2,12,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0.206252802706044,0.941176470588235,2.58139534883721
"205",10,11,2.6444746955832,0.164079197726652,0.940447988655326,0.122222222222222,2,13,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0.175528056634684,0.528571428571429,3.05
"206",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"207",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"208",19,21,1.95688682320925,0.964181544546617,0.753442461180238,0.0614035087719298,2,25,0,2,1,0,0,0,0,0,0,0,0,13,0.09375,0,0.103814189131643,1.64406779661017,5.55797101449275
"209",13,15,3.55435392047337,0.164079197726652,1.19723750155793,0.0961538461538461,0,7,3,0,0,0,3,0,0,0,0,0,0,11,0,6,0.148484318438213,1.22340425531915,3.8641975308642
"210",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"211",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"212",10,10,1.85257715880239,0.98811118727985,0.801818552543337,0.111111111111111,0,7,1,0,0,0,1,0,0,0,0,0,0,8,0,2,0.0721928094887362,0.517857142857143,3.26086956521739
"213",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"214",7,8,2.53887471028156,0.1875785370649,1.35178399428965,0.19047619047619,0,2,2,0,0,0,2,0,0,0,0,0,0,6,0,4,0.23431770413455,0.733333333333333,2.26086956521739
"215",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"216",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,2,0,0,1
"217",6,7,2.62303192100008,0.765763173908239,0.867563228481461,0.233333333333333,1,5,2,0,0,0,1,0,0,0,0,0,0,4,0,2,0.228491765742445,0.548387096774194,2.24
"218",12,12,1.77844657658769,0.983159557242309,0.721463686692511,0.0909090909090909,0,9,1,0,0,0,1,0,0,0,0,0,0,10,0,2,0.0419381945646371,0.367088607594937,4.04477611940298
"219",13,17,2.38974234209041,0.164079197726652,0.793730055158425,0.108974358974359,4,16,6,3,0,0,6,1,1,0,0,0,0,7,0.0769230769230769,4,0.208046737768166,1.76530149679793,2.96992481203007
"220",12,16,2.45638276260294,0.164079197726652,0.836988216785836,0.121212121212121,4,12,6,3,0,0,6,1,2,0,0,0,0,7,0.157894736842105,4,0.227034319110628,1.6612168483747,2.96396396396396
"221",10,10,2.08202128066672,0.765763173908239,0.639031859650177,0.111111111111111,1,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0991076059838222,0,3.54545454545455
"222",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"223",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"224",6,6,NA,1,1.09861228866811,0.2,1,3,0,1,0,0,0,0,1,0,0,0,0,5,0.375,0,0.153049305675748,0.5,2.11111111111111
"225",15,23,2.35939393043102,0.819861407986192,1.37929225447268,0.10952380952381,3,19,6,3,1,0,7,1,1,1,0,0,0,11,0.1875,6,0.352126101467458,2.44585396917722,4.02040816326531
"226",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"227",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"228",11,10,1.88647920392335,0.819861407986192,0.474139313057837,0.0909090909090909,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4
"229",12,15,2.25574890974031,0.700036232465194,1.01140426470735,0.113636363636364,0,8,2,0,0,0,2,0,0,0,0,1,0,9,0.2,6,0.238145354182535,1.41463414634146,3.42857142857143
"230",9,8,2.06431413353057,0.819861407986192,0.529706199057654,0.111111111111111,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.33333333333333
"231",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"232",6,7,2.25574890974031,0.700036232465194,1.01140426470735,0.233333333333333,1,3,2,1,0,0,2,0,1,0,0,0,0,3,0.25,2,0.25,0.939237037464389,1.85714285714286
"233",10,10,2.08202128066672,0.765763173908239,0.639031859650177,0.111111111111111,0,7,1,0,0,0,0,0,0,0,0,0,0,9,0,2,0.0503258334775646,0,3.60869565217391
"234",9,8,2.06431413353057,0.819861407986192,0.529706199057654,0.111111111111111,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.33333333333333
"235",6,6,2.25574890974031,0.700036232465194,1.01140426470735,0.2,1,4,0,1,0,0,0,0,1,0,0,0,0,4,0.333333333333333,0,0.166666666666667,0.5,2
"236",6,6,2.62303192100008,0.765763173908239,0.867563228481461,0.2,1,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.161825099075778,0,2.33333333333333
"237",8,8,2.25574890974031,0.765763173908239,0.735621939758795,0.142857142857143,1,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.107890071070829,0,3.23255813953488
"238",17,20,2.20205010324566,0.765763173908239,0.708688028218583,0.0735294117647059,2,22,1,3,0,0,0,0,0,0,0,0,0,13,0,2,0.128765783032905,1.4734693877551,5.15789473684211
"239",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"240",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"241",13,16,1.96179669392598,0.819861407986192,1.17865499634165,0.102564102564103,2,15,3,1,0,0,2,0,0,0,0,0,0,11,0,2,0.227304902416455,1.05599347121815,4.30555555555556
"242",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"243",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"244",17,16,1.66173573603284,0.819861407986192,0.362210557135449,0.0588235294117647,0,15,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,6
"245",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"246",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"247",14,19,2.33450365255759,0.164079197726652,0.754996758130825,0.104395604395604,3,12,10,3,0,0,9,3,2,0,0,0,0,8,0.130434782608696,6,0.227925146804768,1.97103390679988,2.9041095890411
"248",6,9,2.62303192100008,0.765763173908239,0.867563228481461,0.3,0,0,4,0,0,0,0,6,0,0,0,0,0,2,0,8,0.38698801581456,1.29032258064516,1.64
"249",14,21,1.892977002482,0.798867821814803,1.02851376402485,0.115384615384615,1,8,12,1,0,0,12,15,0,1,0,0,0,8,0.0576923076923077,12,0.255536416284786,2.61467384729335,2.55479452054795
"250",11,12,1.81151596050004,0.985476960134988,0.759547391474863,0.109090909090909,3,17,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0.14193437495083,1.09307758670425,2.94736842105263
"251",16,28,2.64420230825095,0.819861407986192,1.19007630720819,0.116666666666667,14,32,10,9,5,0,8,1,5,0,0,0,0,9,0.288461538461538,4,0.349633453376901,3.07529965882569,2.99583333333333
"252",4,4,4.24606384200017,0.765763173908239,1.03972077083992,0.333333333333333,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0.229573958513622,0,1.57142857142857
"253",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"254",5,6,3.04803825991038,0.765763173908239,0.950270539233235,0.3,1,1,2,0,0,0,1,0,1,0,0,0,0,3,0.375,2,0.3,0.523809523809524,1.8125
"255",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"256",16,15,1.68519778982633,0.819861407986192,0.376770161256437,0.0625,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5.66666666666667
"257",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"258",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"259",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"260",7,9,2.39800360275913,0.765763173908239,0.796311640173813,0.214285714285714,1,5,4,0,0,0,2,1,0,0,0,0,0,4,0,4,0.256068750051511,0.995209012080726,2.27777777777778
"261",26,42,1.92744681200005,0.95422599128216,1.23197401023087,0.0646153846153846,19,54,24,14,1,0,24,6,2,2,0,1,0,10,0.113207547169811,10,0.324548352933559,3.49657949714233,3.47923875432526
"262",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"263",12,17,1.77844657658769,0.983159557242309,0.721463686692511,0.128787878787879,1,5,10,1,0,0,10,10,1,0,0,0,0,4,0.075,10,0.227123379749822,2.17172739253513,2.15957446808511
"264",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"265",15,16,1.87721030181538,0.765763173908239,0.485094091302212,0.0761904761904762,1,11,2,0,0,0,1,0,1,0,0,0,0,13,0.166666666666667,2,0.0630915290656961,0.325396825396825,4.94594594594595
"266",5,5,2.62303192100008,0.410824527408434,1.05492016798614,0.25,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0.2,0.5,1.72727272727273
"267",2,2,Inf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,0,0,1
"268",9,10,2.78595400496399,0.164079197726652,1.00271826451752,0.138888888888889,2,9,0,1,0,0,0,0,1,0,0,0,0,7,0.2,0,0.21314398156161,0.431034482758621,2.95918367346939
"269",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"270",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"271",7,7,2.39800360275913,0.765763173908239,0.796311640173813,0.166666666666667,0,7,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0.488372093023256,3.08333333333333
"272",27,39,1.78348489155747,0.945374674456344,1.06244879098789,0.0555555555555556,5,30,10,4,0,0,9,4,1,3,0,1,0,16,0.194805194805195,10,0.229751057278245,2.51966841104302,5.88818565400844
"273",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"274",5,5,Inf,1,0,0.25,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2.5
"275",19,26,2.32211293072359,0.938909140922784,1.31265903058386,0.0760233918128655,2,19,5,2,1,0,5,0,0,1,0,0,0,19,0.153846153846154,6,0.297893000547484,1.77136801868641,5.04347826086957
"276",9,14,2.15627127033194,0.765763173908239,0.683738905848754,0.194444444444444,0,1,6,0,0,0,0,15,0,0,0,0,0,3,0,12,0.305555555555556,1.8799727277972,1.85964912280702
"277",16,25,1.83156454663065,0.655753017770069,1.4740568252732,0.104166666666667,1,10,7,1,1,0,5,0,0,1,0,1,0,15,0.272727272727273,12,0.402687586176388,2.98588860477359,3.90579710144928
"278",3,3,NA,1,1.09861228866811,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0.333333333333333,0,1.25
"279",11,14,2.21365230216912,0.819861407986192,1.2945451658449,0.127272727272727,1,9,4,1,0,0,2,1,0,1,0,0,0,9,0.142857142857143,4,0.24595377834034,1.58282746936728,2.9
"280",7,7,2.08202128066672,0.867478102752939,0.955699891112534,0.166666666666667,1,8,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0.138707227779238,0.529411764705882,2.37037037037037
"281",15,14,1.71232598710854,0.819861407986192,0.392674467227552,0.0666666666666667,0,13,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5.33333333333333
"282",20,21,1.78156587736311,0.931551316122849,0.826065186615344,0.0552631578947368,2,23,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0.0768730050503787,1.06312292358804,5.98932384341637
"283",11,18,2.39086750289723,0.712197771622876,1.41427906512471,0.163636363636364,1,3,10,1,0,0,6,10,0,2,0,0,0,6,0.162162162162162,12,0.404201114556831,2.2646270410844,2.26506024096386
"284",18,21,2.07632402836387,0.970040902662936,1.07973461791307,0.0686274509803922,3,20,2,3,0,0,2,0,1,0,0,0,0,12,0.0909090909090909,2,0.109602800928033,1.99948790805027,5.37596899224806
"285",23,26,1.87970424877598,0.91347551349969,0.642857913090791,0.0513833992094862,1,20,3,0,0,0,2,1,0,0,0,0,0,19,0,6,0.0850034335538096,1.16743248316559,6.76691729323308
"286",24,32,1.86747209818181,0.91347551349969,0.623848004006291,0.0579710144927536,6,26,8,4,0,0,7,3,2,1,0,0,0,11,0.142857142857143,8,0.207214770701979,2.4685608247691,4.63589743589744
"287",9,10,2.15627127033194,0.765763173908239,0.683738905848754,0.138888888888889,1,13,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0.109469792892695,1.04216712376186,3.21875
"288",9,9,2.15627127033194,0.765763173908239,0.683738905848754,0.125,1,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0901420138287925,0,3.70175438596491
"289",9,11,2.15627127033194,0.765763173908239,0.683738905848754,0.152777777777778,3,6,3,1,0,0,2,0,2,0,0,0,0,5,0.285714285714286,2,0.211737673581063,1.00380958379007,2.45098039215686
"290",15,16,2.31984309602343,0.765763173908239,0.76475441956742,0.0761904761904762,1,18,0,1,1,0,0,0,0,0,0,0,0,10,0.130434782608696,0,0.0955684798932313,1.06666666666667,4.14166666666667
"291",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"292",12,18,3.00374311234578,0.0265997045069352,1.09861228866811,0.136363636363636,0,4,7,0,0,0,1,11,0,0,0,0,0,8,0,12,0.282974303847402,2.21679526532892,2.70588235294118
"293",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"294",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"295",8,7,2.21365230216912,0.819861407986192,0.562335144618808,0.125,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3
"296",4,5,4.24606384200017,0.765763173908239,1.03972077083992,0.416666666666667,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,4,0.396240625180289,0.461538461538462,1.44444444444444
"297",11,12,1.81151596050004,0.985476960134988,0.759547391474863,0.109090909090909,3,14,0,3,0,0,0,0,1,0,0,0,0,7,0.130434782608696,0,0.130501864025697,1.045400798348,3.3855421686747
"298",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"299",7,10,3.30831206542234,0.164079197726652,1.15374194270109,0.238095238095238,3,7,0,1,0,0,1,0,1,1,0,0,0,5,0.333333333333333,2,0.319283560338501,1.16326530612245,2.4047619047619
"300",11,14,2.10712402003582,0.823479023866281,1.12095039267358,0.127272727272727,1,5,4,1,0,0,3,0,1,0,0,0,0,8,0.176470588235294,6,0.244189669849015,1.2700467909401,3
"301",15,16,2.2877747340219,0.164079197726652,0.72012488127181,0.0761904761904762,2,18,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0.123223246973392,0.538461538461538,4.45390070921986
"302",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"303",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"304",6,8,2.92359338785195,0.819861407986192,0.636514168294813,0.266666666666667,1,2,1,1,0,0,1,0,2,0,0,0,0,6,0.5,2,0.282146448223672,1.12109444476496,2.33333333333333
"305",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"306",12,11,1.82844657941282,0.819861407986192,0.450561208866305,0.0833333333333333,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4.33333333333333
"307",14,14,1.90546660985915,0.765763173908239,0.509137344082687,0.0769230769230769,1,11,0,0,0,0,0,0,1,0,0,0,0,13,0.2,0,0.0442415853341974,0,4.8936170212766
"308",15,27,2.35687004203219,0.98425086098821,1.48781671640145,0.128571428571429,8,24,11,6,2,0,7,1,3,1,1,0,0,9,0.269230769230769,8,0.430671207422007,3.08538892583193,3.0047619047619
"309",7,7,2.39800360275913,0.765763173908239,0.796311640173813,0.166666666666667,0,7,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0.488372093023256,3.08333333333333
"310",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"311",9,8,2.06431413353057,0.819861407986192,0.529706199057654,0.111111111111111,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.33333333333333
"312",12,14,2.45638276260294,0.164079197726652,0.836988216785836,0.106060606060606,1,9,3,0,0,0,2,0,1,0,0,0,0,9,0.166666666666667,2,0.203381596069549,1.02830188679245,3.62765957446809
"313",11,11,Inf,1,0,0.1,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5.5
"314",10,13,2.08202128066672,0.765763173908239,0.639031859650177,0.144444444444444,3,12,6,1,0,0,4,1,0,0,0,0,0,6,0,4,0.211328333429487,1.45054945054945,2.75308641975309
"315",6,6,2.25574890974031,0.700036232465194,1.01140426470735,0.2,0,3,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0.166666666666667,0.5,2.0625
"316",7,6,2.45514222391639,0.819861407986192,0.598269588585257,0.142857142857143,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2.66666666666667
"317",7,10,2.78595400496399,0.803981648784929,1.27703425946614,0.238095238095238,1,8,0,2,2,0,0,0,2,0,0,0,0,4,0.521739130434783,0,0.344972397747056,1.48837209302326,2.13888888888889
"318",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"319",14,19,1.88647920392335,0.819861407986192,1.12753478981913,0.104395604395604,3,13,5,2,0,0,4,0,2,0,0,0,0,9,0.181818181818182,4,0.282896529526315,1.99574358017287,3.82248520710059
"320",14,14,1.90546660985915,0.765763173908239,0.509137344082687,0.0769230769230769,0,11,1,0,0,0,0,0,0,0,0,0,0,13,0,2,0.0279459688306611,0,4.95652173913043
